Address,PSI Status,PSI Error,Performance Score,Total Size Savings (Bytes),Total Time Savings (ms),Total Requests,Total Page Size (Bytes),HTML Size (Bytes),HTML Count,Image Size (Bytes),Image Count,CSS Size (Bytes),CSS Count,JavaScript Size (Bytes),JavaScript Count,Font Size (Bytes),Font Count,Media Size (Bytes),Media Count,Other Size (Bytes),Other Count,Third Party Size (Bytes),Third Party Count,Core Web Vitals Assessment,CrUX First Contentful Paint Time (ms),CrUX First Contentful Paint Category,CrUX First Input Delay Time (ms),CrUX First Input Delay Category,CrUX Largest Contentful Paint Time (ms),CrUX Largest Contentful Paint Category,CrUX Cumulative Layout Shift,CrUX Cumulative Layout Shift Category,CrUX Interaction to Next Paint Category,CrUX Interaction to Next Paint (ms),CrUX Time to First Byte Category,CrUX Time to First Byte (ms),Eliminate Render-Blocking Resources Savings (ms),Defer Offscreen Images Savings (ms),Efficiently Encode Images Savings (ms),Properly Size Images Savings (ms),Minify CSS Savings (ms),Minify JavaScript Savings (ms),Reduce Unused CSS Savings (ms),Reduce Unused JavaScript Savings (ms),Serve Images in Next-Gen Formats Savings (ms),Enable Text Compression Savings (ms),Preconnect to Required Origins Savings (ms),Server Response Times (TTFB) (ms),Multiple Redirects Savings (ms),Preload Key Requests Savings (ms),Use Video Format for Animated Images Savings (ms),Total Image Optimization Savings (ms),Avoid Serving Legacy JavaScript to Modern Browsers Savings (Bytes)
https://fredericia.com/borge-mogensen,Success,NA,30,311191,1493,72,1112158,68359,4,35169,10,3651,1,864634,39,110820,3,0,0,29525,15,525959,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1310,0,0,0,183,0,0,0,0,24676
https://fredericia.com/the-j39-portraits-ida-ravn,Success,NA,30,311113,1458,73,1099778,45517,4,46433,10,3741,1,863241,39,110823,3,0,0,30023,16,537833,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1290,0,0,0,168,0,0,0,0,24673
https://fredericia.com/products/edward-barber-and-jay-osgerby,Success,NA,21,288962,1472,82,1135451,33412,4,30663,12,0,0,832885,37,110820,3,0,0,127671,26,525603,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1310,0,0,0,162,0,0,0,0,24674
https://fredericia.com/products/cafe-tables,Success,NA,17,297449,1553,81,1116868,33634,4,32027,12,0,0,833280,37,110820,3,0,0,107107,25,526452,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1280,0,0,0,273,0,0,0,0,24671
https://fredericia.com/hans-j-wegner,Success,NA,31,307222,1503,73,1085216,52948,4,31128,10,3741,1,856257,39,110817,3,0,0,30325,16,522509,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1310,0,0,0,193,0,0,0,0,24693
https://fredericia.com/people-and-planet,Success,NA,28,307121,1893,74,1708066,48215,4,44675,9,0,0,867347,42,110823,3,607102,1,29904,15,1142970,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1710,0,0,0,183,0,0,0,0,24841
https://fredericia.com/da-DK,Success,NA,30,307072,1839,73,3047164,49932,4,16238,8,3741,1,857866,39,110820,3,1967783,1,40784,17,2475106,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1460,0,0,0,379,0,0,0,0,24671
https://fredericia.com/products/daybeds,Success,NA,17,288933,1659,82,1148124,33610,4,28231,12,0,0,834745,37,110826,3,0,0,140712,26,522233,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1490,0,0,0,169,0,0,0,0,24674
https://fredericia.com/maria-bruun,Success,NA,31,311246,1434,69,1062711,42255,4,27977,10,3741,1,847913,36,110820,3,0,0,30005,15,519380,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1270,0,0,0,164,0,0,0,0,24673
https://fredericia.com/products/side-tables,Success,NA,15,293222,1622,81,1117467,33633,4,29363,12,0,0,833211,37,110820,3,0,0,110440,25,525909,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1450,0,0,0,172,0,0,0,0,24671
https://fredericia.com/products/upholstered-chairs,Success,NA,16,311779,1815,82,1162640,33634,4,66418,12,0,0,833061,37,110817,3,0,0,118710,26,563674,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,0,0,0,1500,0,0,0,165,0,0,0,150,24671
https://fredericia.com/the-plan-collection,Success,NA,51,310119,1855,74,3000784,44795,4,16522,9,3741,1,888226,41,110820,3,1907206,1,29474,15,2414962,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1660,0,0,0,195,0,0,0,0,24846
https://fredericia.com/jasper-morrison,Success,NA,39,307181,1953,70,1119618,46082,4,84743,10,3651,1,844847,37,110817,3,0,0,29478,15,575489,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1760,0,0,0,193,0,0,0,0,24671
https://fredericia.com/products/round-tables,Success,NA,14,291150,1464,84,1140921,33489,4,35233,13,0,0,841592,37,110826,3,0,0,119781,27,529801,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1300,0,0,0,164,0,0,0,0,24692
https://fredericia.com/products/nanna-ditzel,Success,NA,14,328377,1764,81,1195995,33371,4,106257,12,0,0,833202,37,110817,3,0,0,112348,25,600836,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,0,0,0,1450,0,0,0,164,0,0,0,150,24671
https://fredericia.com/monica-forster,Success,NA,32,307204,1843,69,1061892,41577,4,34550,10,3741,1,841356,36,110817,3,0,0,29851,15,525704,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1690,0,0,0,153,0,0,0,0,24693
https://fredericia.com/privacy-policy,Success,NA,53,307460,1616,63,987212,35482,4,4160,8,0,0,807280,33,110817,3,0,0,29473,15,495038,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1450,0,0,0,166,0,0,0,0,24693
https://fredericia.com/products/cecilie-manz,Success,NA,19,289080,2025,82,1122719,33228,4,24063,12,0,0,833235,37,110817,3,0,0,121376,26,517953,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1860,0,0,0,165,0,0,0,0,24690
https://fredericia.com/products/3-seater-sofas,Success,NA,15,288868,1467,83,1160010,33642,4,36761,12,0,0,833277,37,110817,3,0,0,145513,27,536310,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1310,0,0,0,157,0,0,0,0,24671
https://fredericia.com/showroom-oslo,Success,NA,36,307147,1933,69,1062656,37572,4,54336,12,3741,1,826558,34,110817,3,0,0,29632,15,545288,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1750,0,0,0,183,0,0,0,0,24693
https://fredericia.com/products/extendable-tables,Success,NA,17,288981,1827,82,1132906,33493,4,31191,12,0,0,835148,37,110820,3,0,0,122254,26,525763,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1420,0,0,0,407,0,0,0,0,24693
https://fredericia.com/products/4+-seater-sofas,Success,NA,15,292112,1490,82,1159956,33648,4,39286,12,0,0,841213,37,110823,3,0,0,134986,26,533632,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1300,0,0,0,190,0,0,0,0,24692
https://fredericia.com/barber-osgerby,Success,NA,28,307203,1835,72,1106673,48939,4,57219,10,3741,1,856334,39,110823,3,0,0,29617,15,548157,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1650,0,0,0,185,0,0,0,0,24693
https://fredericia.com/products/ottomans-footstools-and-poufs,Success,NA,16,308316,1523,81,1156064,33667,4,58682,12,0,0,833395,37,110817,3,0,0,119503,25,556285,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,0,0,0,1210,0,0,0,163,0,0,0,150,24690
https://fredericia.com/products,Success,NA,20,310034,1213,83,1167414,33522,4,68137,12,0,0,836395,38,110817,3,0,0,118543,26,571083,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1040,0,0,0,173,0,0,0,0,24690
https://fredericia.com/products/barstools,Success,NA,11,302867,223,82,1141843,33614,4,45509,12,0,0,833356,37,110817,3,0,0,118547,26,541491,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,30,0,0,0,30,0,0,0,163,0,0,0,30,24690
https://fredericia.com/wegner-s-most-striking-piece,Success,NA,52,306017,1618,72,1082823,41181,4,47989,9,0,0,853161,39,110820,3,0,1,29672,16,538968,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1450,0,0,0,168,0,0,0,0,24860
https://fredericia.com/newsletter,Success,NA,55,305288,1737,65,1000790,39492,4,4159,8,0,0,815866,34,110820,3,0,0,30453,16,495773,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1580,0,0,0,157,0,0,0,0,24671
https://fredericia.com/svinklov,Success,NA,51,529565,2677,70,1274178,41448,4,245255,10,3741,1,842977,37,110817,3,0,0,29940,15,736488,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,600,0,0,0,1910,0,0,0,167,0,0,0,600,24671
https://fredericia.com/relive-the-home-of-borge-mogensen,Success,NA,38,1572663,6326,71,2376530,53752,4,1327280,10,3741,1,851511,38,110823,3,0,0,29423,15,1817871,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4350,0,0,0,1800,0,0,0,176,0,0,0,4350,24674
https://fredericia.com/products/mirrors,Success,NA,17,288463,1371,83,1103603,33613,4,19178,11,0,0,834772,37,110820,3,0,0,105220,28,513818,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1200,0,0,0,171,0,0,0,0,24693
https://fredericia.com/products/all-designers,Success,NA,39,291597,1363,84,1134689,33715,4,17095,10,0,0,858308,39,110817,3,0,0,114754,28,521113,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1200,0,0,0,163,0,0,0,0,24692
https://fredericia.com/products/dining-tables,Success,NA,15,288952,1692,82,1141207,33488,4,30532,12,0,0,834975,37,110820,3,0,0,131392,26,529171,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1500,0,0,0,192,0,0,0,0,24693
https://fredericia.com/wood,Success,NA,50,307085,1521,74,1090290,40497,4,61429,11,0,0,848082,39,110820,3,0,1,29462,16,552069,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1350,0,0,0,171,0,0,0,0,24860
https://fredericia.com/plan-collection-talk,Success,NA,27,862563,4444,93,1981168,69874,5,4546,9,54231,2,1652041,48,134209,5,0,0,66267,24,1414069,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,210,4050,0,0,0,184,0,0,0,0,24901
https://fredericia.com/customer-care,Success,NA,36,306552,1654,71,1045279,35094,4,4148,8,0,0,805411,33,110817,3,0,0,89809,23,495048,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1480,0,0,0,174,0,0,0,0,24700
https://fredericia.com/products/hans-j.-wegner,Success,NA,13,291414,1383,85,1140023,33389,4,31083,12,0,0,841275,37,110817,3,0,0,123459,29,528114,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1200,0,0,0,183,0,0,0,0,24702
https://fredericia.com/products/coffee-tables,Success,NA,38,298070,1344,84,1144225,33962,4,30938,12,0,0,859120,39,110823,3,0,0,109382,26,529729,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1170,0,0,0,174,0,0,0,0,24702
https://fredericia.com/products/2-seater-sofas,Success,NA,14,288931,1289,82,1158705,33492,4,33589,12,0,0,833615,37,110817,3,0,0,147192,26,534441,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1120,0,0,0,169,0,0,0,0,24700
https://fredericia.com/cecilie-manz,Success,NA,28,307192,1918,70,1076157,47324,4,40071,10,3741,1,844687,37,110817,3,0,0,29517,15,530740,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1730,0,0,0,188,0,0,0,0,24680
https://fredericia.com/craftmanship,Success,NA,28,310052,1855,72,1082449,39687,4,33567,9,0,0,868750,40,110823,3,0,1,29622,15,524427,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1650,0,0,0,205,0,0,0,0,24875
https://fredericia.com/products/chairs-with-armrests,Success,NA,18,319624,1835,81,1185533,33498,4,84624,12,0,0,835054,37,110820,3,0,0,121537,25,584652,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,0,0,0,1500,0,0,0,185,0,0,0,150,24703
https://fredericia.com/products/jasper-morrison,Success,NA,17,289033,1760,82,1128179,33380,4,31510,12,0,0,833339,37,110820,3,0,0,119130,26,526035,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1580,0,0,0,180,0,0,0,0,24680
https://fredericia.com/space-copenhagen,Success,NA,30,307267,1527,70,1080186,52488,4,38489,9,3741,1,844679,37,110817,3,0,0,29972,16,529659,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1350,0,0,0,177,0,0,0,0,24700
https://fredericia.com/nanna-ditzel,Success,NA,50,307169,1900,71,1080193,49961,4,34495,10,3651,1,851640,38,110820,3,0,0,29626,15,525377,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1700,0,0,0,200,0,0,0,0,24683
https://fredericia.com/talk-nanna-ditzel-s-inspiring-impact,Success,NA,49,862172,4371,92,1979853,70042,5,4427,9,54233,2,1650298,48,134214,5,0,0,66639,23,1414155,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,300,3900,0,0,0,171,0,0,0,0,24901
https://www.horten.dk/viden/tools/debitorportalen,Success,NA,42,1485972,8261,36,1980455,193051,4,783232,8,178316,2,591102,10,206081,2,0,0,28673,10,355226,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2262,0,0,0,0,600,1050,2250,1500,400,0,199,0,0,0,1500,58
https://www.horten.dk/viden/tools/inkassoportalen,Success,NA,43,1110274,8531,36,1981390,194096,4,783233,8,178316,2,591007,10,206081,2,0,0,28657,10,355101,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109,0,0,0,0,1050,1350,2250,1350,300,0,122,0,0,0,1350,58
https://www.horten.dk/viden/artikler2020/voldgiftsklausulen-maaske-den-vigtigste-bestemmelse-i-kontrakten,Success,NA,37,1492337,9105,36,1990180,202853,4,783232,8,178316,2,591071,10,206081,2,0,0,28627,10,355149,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2264,900,0,0,0,750,900,2250,1500,450,0,91,0,0,0,2400,58
https://www.horten.dk/viden/artikler2020/samspillet-mellem-aktindsigtsreglerne-databeskyttelsesreglerne,Success,NA,38,1114206,9087,36,1987971,200731,4,783232,8,178316,2,590979,10,206081,2,0,0,28632,10,355073,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2259,0,0,0,0,1050,1350,2400,1350,600,0,78,0,0,0,1350,58
https://www.horten.dk/viden/artikler2020/partshoering-af-naboer-i-byggesager,Success,NA,37,1314750,8871,37,2477650,201079,4,1272286,9,178316,2,591203,10,206081,2,0,0,28685,10,355333,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258,0,0,0,0,750,900,2100,2400,300,0,163,0,0,0,2400,58
https://www.horten.dk/viden/artikler2020/hvilke-regler-skal-kommunerne-bruge-ved-ekspropriation-til-fordel-for-klimatilpasningsprojekter,Success,NA,42,1492676,7765,36,1991745,204453,4,783232,8,178316,2,590979,10,206081,2,0,0,28684,10,355110,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263,0,0,0,0,750,900,2100,1350,300,0,102,0,0,0,1350,58
https://www.horten.dk/viden/artikler2020/nye-krav-om-etablering-af-ladestandere-til-elbiler,Success,NA,37,1131023,8366,37,2055507,203132,4,848205,9,178316,2,591101,10,206081,2,0,0,28672,10,355223,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266,0,0,0,0,750,900,2250,1650,450,0,100,0,0,0,1650,58
https://www.horten.dk/viden/artikler2020/ansvar-for-arbejdsskader,Success,NA,28,1215130,7678,39,2187207,203118,4,979834,11,178316,2,591194,10,206081,2,0,0,28664,10,355335,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2193,0,150,0,0,600,750,1650,1950,300,0,85,0,0,0,2100,58
https://www.horten.dk/viden/artikler-2019/udbud-med-forhandling,Success,NA,44,1489044,7596,36,1986780,199384,4,783233,8,178316,2,591102,10,206081,2,0,0,28664,10,355223,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2265,0,0,0,0,600,900,1950,1350,450,0,81,0,0,0,1350,58
https://www.horten.dk/viden/artikler2020/chikane-af-offentligt-ansatte,Success,NA,18,2065689,11357,37,2171338,204945,4,962311,9,178316,2,591012,10,206081,2,0,0,28673,10,355134,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2530,150,0,0,750,1050,2550,1950,300,0,100,0,0,0,4630,58
https://www.horten.dk/viden/artikler-2019/er-forretningsoplysninger-omfattet-af-aktindsigt,Success,NA,51,1492314,8078,36,1990902,203492,4,783232,8,178316,2,591125,10,206081,2,0,0,28656,10,355243,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309,0,0,0,0,600,1200,2100,1350,450,0,69,0,0,0,1350,58
https://www.horten.dk/viden/artikler-2019/brud-paa-persondatasikkerheden-typiske-fejl-og-boedeniveau,Success,NA,28,1165712,7826,37,2115058,204431,4,906573,9,178316,2,591006,10,206081,2,0,0,28651,10,355151,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196,0,0,0,0,600,900,2100,1650,300,0,80,0,0,0,1650,58
https://www.horten.dk/viden/artikler-2019/aktindsigt-i-personalesager,Success,NA,44,1490140,7910,36,1987704,200255,4,783232,8,178316,2,591183,10,206081,2,0,0,28637,10,355282,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2265,0,0,0,0,600,1050,2100,1350,450,0,95,0,0,0,1350,58
https://www.horten.dk/viden/artikler-2019/12-gode-raad-naar-du-skal-forberede-og-gennemfoere-en-generalforsamling,Success,NA,50,1178442,8843,37,2114909,205735,4,905132,9,178316,2,591006,10,206081,2,0,0,28639,10,355108,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309,0,0,0,0,900,1050,2250,1800,450,0,84,0,0,0,1800,58
https://www.horten.dk/viden/artikler-2019/10-tips-og-tricks-til-haandtering-af-aktindsigtsanmodninger,Success,NA,34,1489140,9076,36,1986593,199308,4,783233,8,178316,2,591008,10,206081,2,0,0,28647,10,355103,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257,900,0,0,0,750,900,2250,1500,450,0,69,0,0,0,2400,58
https://www.horten.dk/viden/artikler-2018/samarbejdet-mellem-kommuner-og-selvejende-institutioner,Success,NA,44,1266511,8385,37,2360199,207221,4,1148879,9,178316,2,591057,10,206081,2,0,0,28645,10,355179,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309,0,0,0,0,600,900,1950,2100,450,0,76,0,0,0,2100,58
https://www.horten.dk/viden/artikler-2018/naar-regningen-skal-goeres-op-mellemkommunal-refusion,Success,NA,33,1227397,8014,37,2270644,203714,4,1062890,9,178316,2,591012,10,206081,2,0,0,28631,10,355105,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246,0,0,0,0,600,750,1950,1950,450,0,68,0,0,0,1950,58
https://www.horten.dk/viden/artikler-2018/aktindsigt-i-udbud,Success,NA,33,1661082,8488,42,2272962,216335,5,797505,10,199479,3,824864,12,206081,2,0,0,28698,10,634905,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266,0,0,0,0,600,900,3000,1350,300,0,72,0,0,0,1350,106
https://www.horten.dk/viden/artikler-2018/implementering-af-nis-direktivet,Success,NA,42,1132532,7597,37,2062452,205133,4,853339,9,178316,2,590976,10,206081,2,0,0,28607,10,355077,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268,0,0,0,0,600,900,1950,1500,300,0,79,0,0,0,1500,58
https://www.horten.dk/viden/artikler-2017/syg-medarbejders-ferieafholdelse-medfoerer-ikke-ny-arbejdsgiverperiode,Success,NA,40,1488691,8637,36,1985703,198384,4,783232,8,178316,2,591010,10,206081,2,0,0,28680,10,355154,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108,900,0,0,0,600,1050,2100,1500,300,0,79,0,0,0,2400,58
https://www.horten.dk/viden/artikler-2017/private-faellesveje-i-byer-fem-typiske-sporgsmaal,Success,NA,40,1492548,8207,36,1991719,204500,4,783232,8,178316,2,590944,10,206081,2,0,0,28646,10,355039,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2267,0,0,0,0,750,1200,2250,1350,300,0,90,0,0,0,1350,58
https://www.horten.dk/viden/artikler-2018/ab18-i-udbudsgrundlaget-hvad-skal-ordregiver-vaer-opmaerksom-paa,Success,NA,44,1136447,7773,39,2153887,208068,4,941167,9,178316,2,591006,10,206081,2,0,0,29249,12,355107,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2261,0,0,0,0,750,900,2100,1350,300,0,112,0,0,0,1350,58
https://www.horten.dk/viden/artikel2022/nis2-direktivet-bliv-klogere-paa-de-nye-regler-om-cybersikkerhed,Success,NA,22,1507954,9132,37,2096710,209500,4,883189,9,178316,2,590973,10,206081,2,0,0,28651,10,355114,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2242,960,0,0,0,600,1050,2400,1500,300,0,80,0,0,0,2460,58
https://www.horten.dk/viden/artikel2022/hvornaar-er-bortvisning-berettiget,Success,NA,39,1129422,7560,37,2175269,205360,4,965700,9,178316,2,591168,10,206081,2,0,0,28644,10,355287,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225,0,0,0,0,750,900,1800,1500,300,0,85,0,0,0,1500,58
https://www.horten.dk/viden/artikler-2017/nye-korte-hoeringsfrister-for-lokalplanforslag,Success,NA,41,1491555,8631,36,1989835,202525,4,783233,8,178316,2,591015,10,206081,2,0,0,28665,10,355139,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2252,900,0,0,0,750,900,2100,1350,300,0,79,0,0,0,2250,58
https://www.horten.dk/viden/artikel2022/fem-gode-raad-om-advokatundersoegelser,Success,NA,34,1206615,8798,37,2174771,204607,4,966152,9,178316,2,590976,10,206081,2,0,0,28639,10,355056,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2259,0,0,0,0,750,1050,2250,1950,450,0,89,0,0,0,1950,58
https://www.horten.dk/viden/artikel2021/retssikkerhed-paa-det-sociale-omraede-hvad-siger-loven,Success,NA,34,1191473,7872,37,2189232,204668,4,980504,9,178316,2,590974,10,206081,2,0,0,28689,10,355110,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2255,0,0,0,0,600,750,1950,1800,450,0,67,0,0,0,1800,58
https://www.horten.dk/viden/artikel2021/nye-vejledninger-om-tredjelandsoverfoersler,Success,NA,26,1189969,8169,37,2129749,200765,4,924791,9,178316,2,591174,10,206081,2,0,0,28622,10,355257,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2236,0,0,0,0,600,900,2100,1800,450,0,83,0,0,0,1800,58
https://www.horten.dk/viden/artikel2021/nye-fortolkningsbidrag-til-reglerne-om-arbejdstid,Success,NA,34,1202402,8463,37,2168732,205108,4,959370,9,178316,2,591198,10,206081,2,0,0,28659,10,355318,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232,0,0,0,0,750,900,2250,1800,450,0,81,0,0,0,1800,58
https://www.horten.dk/viden/artikel2021/kan-lokalplanen-hindres-af-servitutter,Success,NA,45,1137924,7747,37,2265755,199656,4,1062086,9,178316,2,590936,10,206081,2,0,0,28680,10,355075,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266,0,0,0,0,600,900,1950,1500,450,0,81,0,0,0,1500,58
https://www.horten.dk/viden/artikel2021/introduktion-til-foraeldelsesreglerne,Success,NA,28,1143242,8240,37,2012697,200160,4,808458,9,178316,2,591002,10,206081,2,0,0,28680,10,355142,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2242,0,0,0,0,750,960,2250,1500,450,0,88,0,0,0,1500,58
https://www.horten.dk/viden/artikel2021/gentaenk-rammeaftalen-overvej-en-offentlig-kontrakt,Success,NA,28,1489596,9218,36,1987253,200051,4,783233,8,178316,2,590944,10,206081,2,0,0,28628,10,355048,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2228,900,0,0,0,750,900,2400,1500,450,0,90,0,0,0,2400,58
https://www.horten.dk/viden/artikel-2016/vaesentlige-aendringer-i-kontrakt-kraever-nyt-udbud,Success,NA,38,1492443,8935,36,1991780,204497,4,783232,8,178316,2,590974,10,206081,2,0,0,28680,10,355114,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2260,900,0,0,0,750,900,2100,1500,450,0,75,0,0,0,2400,58
https://www.horten.dk/viden/artikel-2016/overtraedelse-af-persondatareglerne-kan-ogsaa-udloese-tortgodtgoerelse,Success,NA,37,1489127,8294,36,1985549,198277,4,783233,8,178316,2,591004,10,206081,2,0,0,28638,10,355083,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075,900,0,0,0,600,900,2100,1350,300,0,69,0,0,0,2250,58
